user_id,organization_id,user_name,role,is_registered,created_at,last_active_at
USR-01421,ORG-0148,Quinn Tanaka, manager ,False,2025-07-30,2025-08-13
USR-01422,ORG-0148,Parker Ali, manager ,True,2025-09-03,2025-09-14
USR-01423,ORG-0148,Drew Patel,manager,True,2025-08-28,2025-12-08
USR-01424,ORG-0148,Morgan White,manager,True,2025-08-04,2025-10-05
USR-01425,ORG-0148,Parker Hall,member,True,2025-08-16,2025-10-27
USR-01426,ORG-0148,Quinn Costa,member,True,2025-09-02,2025-09-14
USR-01427,ORG-0148,Haven Tanaka,member,True,2025-08-15,2025-12-12
USR-01428,ORG-0148,Jamie Lee,member,True,2025-08-17,2025-11-17
USR-01429,ORG-0148,Jamie Ali,member,True,2025-07-30,2025-09-30
USR-01430,ORG-0148,Kendall Lee,member,True,2025-08-31,2025-12-19
USR-01431,ORG-0148, Jules Smith  ,member,True,2025-08-23,2025-10-22
USR-01432,ORG-0148,Indigo Nguyen,member,True,2025-08-19,2025-12-13
USR-01433,ORG-0148, Skyler Young  ,member,True,2025-08-30,2025-09-01
USR-01434,ORG-0148,Cameron Lopez,member,True,2025-08-23,2025-09-05
USR-01435,ORG-0148,Reese King,member,True,2025-09-01,2025-09-07
USR-01436,ORG-0148,Kit White,member,True,2025-08-29,2025-11-18
USR-01437,ORG-0148,Mackenzie Brown,member,True,2025-08-06,2025-10-10
USR-01438,ORG-0148,Avery Kim,member,True,2025-08-30,2025-09-03
USR-01439,ORG-0148,Dakota King,member,True,2025-08-10,2025-08-15
USR-01440,ORG-0148,Indigo Young,member,True,2025-09-10,2025-09-15
USR-01441,ORG-0149,Cameron Young,owner,True,2024-01-23,2026-02-13
USR-01442,ORG-0149,Sage Nguyen,admin,True,2024-01-21,2026-02-27
USR-01443,ORG-0149,Skyler Harris,admin,True,2024-01-20,2025-10-30
USR-01444,ORG-0149,Harper Silva,manager,True,2024-01-12,2026-02-22
USR-01445,ORG-0149,Alex Silva,member,True,2024-02-25,2026-02-14
USR-01446,ORG-0150,Jamie Park,owner,True,2023-08-06,2026-02-13
USR-01447,ORG-0150,Jules Chen,admin,True,2023-07-08,2026-01-31
USR-01448,ORG-0150,Riley Mueller,admin,True,2023-07-04,
USR-01449,ORG-0150,Alex Mueller,manager,True,2023-08-15,
USR-01450,ORG-0150,Skyler Jackson,member,True,2023-07-07,2025-05-20
USR-01451,ORG-0150,Jordan Lewis,member,True,2023-07-27,2025-12-23
USR-01452,ORG-0150,Jordan King,member,True,2023-08-22,2025-10-09
USR-01453,ORG-0150,Reese Tanaka,member,True,2023-08-20,2025-09-27
USR-01454,ORG-0150,Jamie Wright,member,True,2023-07-19,2026-01-28
USR-01455,ORG-0151,Harper Young,owner,True,2025-04-08,2026-02-28
USR-01456,ORG-0151,Haven Kim,admin,True,2025-03-08,2026-02-10
USR-01457,ORG-0151,Morgan White,admin,True,2025-04-09,2025-11-18
USR-01458,ORG-0151,Mackenzie Lopez,manager,True,2025-02-28,2025-10-16
USR-01459,ORG-0152,Logan Wright,owner,True,2023-04-10,2026-01-06
USR-01460,ORG-0152,Avery Harris,admin,True,2023-04-12,2026-02-20
USR-01461,ORG-0152,Ellis Hall,admin,True,2023-04-25,2025-12-18
USR-01462,ORG-0152, Emerson Young  ,manager,True,2023-05-12,2026-01-09
USR-01463,ORG-0153, Kit Park  ,owner,True,2023-05-08,2023-05-19
USR-01464,ORG-0153,Casey Garcia,admin,True,2023-05-06,2023-05-20
USR-01465,ORG-0153, Quinn Mueller  ,admin,True,2023-05-23,2023-06-02
USR-01466,ORG-0154,Parker Chen,owner,True,2025-08-29,2026-02-23
USR-01467,ORG-0154,Noel Costa,admin,True,2025-09-11,2026-02-28
USR-01468,ORG-0155,Emerson Jackson,owner,True,2024-10-31,2026-01-08
USR-01469,ORG-0155,Logan Lee,admin,True,2024-10-19,2026-02-02
USR-01470,ORG-0155,Cameron Wright,admin,True,2024-11-23,2026-02-15
USR-01471,ORG-0155,Kit Kim,manager,True,2024-10-27,2025-12-16
USR-01472,ORG-0155,Finley Young,manager,False,2024-10-23,2024-11-06
USR-01473,ORG-0155,Jules Harris,manager,True,2024-10-06,2026-02-28
USR-01474,ORG-0155,Skyler Hall,manager,True,2024-12-03,2026-01-07
USR-01475,ORG-0155,Kit Hall,member,True,2024-11-15,2025-11-13
USR-01476,ORG-0155,Noel Ali,member,True,2024-10-23,
USR-01477,ORG-0155,Blake Costa,member,True,2024-11-30,2026-01-31
USR-01478,ORG-0155,Morgan Jackson,member,True,2024-11-28,2025-08-22
USR-01479,ORG-0155,Kendall Ali,member,True,2024-10-04,2026-01-15
USR-01480,ORG-0155,Harper Lopez,member,True,2024-12-01,2026-01-20
USR-01481,ORG-0155,Taylor Lopez,member,True,2024-11-25,2025-08-22
USR-01482,ORG-0155,Dakota Brown,member,True,2024-11-28,2026-02-07
USR-01483,ORG-0155,Kit Williams,member,True,2024-11-13,2026-02-11
USR-01484,ORG-0155,Gray Walker, member ,True,2024-11-14,2026-02-24
USR-01485,ORG-0155,Jordan Mueller,member,True,2024-11-28,2026-01-29
USR-01486,ORG-0155,Ellis Anderson,member,True,2024-11-03,
USR-01487,ORG-0155,Kit Young,member,True,2024-10-25,2025-12-02
USR-01488,ORG-0156,Haven Nguyen,owner,True,2025-12-13,2026-01-04
USR-01489,ORG-0156,Cameron Thomas,admin,True,2025-11-03,2026-02-12
USR-01490,ORG-0156,Finley Park,admin,True,2025-12-07,2025-12-31
USR-01491,ORG-0156,Drew Young,manager,True,2025-12-04,2025-12-13
USR-01492,ORG-0156,Kendall Clark,member,True,2025-10-31,2026-02-28
USR-01493,ORG-0156,Sage Martin,member,True,2025-11-10,2025-11-20
USR-01494,ORG-0156, Gray Martin  ,member,False,2025-11-07,2025-11-08
USR-01495,ORG-0156,Quinn Martin,member,True,2025-11-18,2026-02-26
USR-01496,ORG-0156,Taylor Garcia,member,True,2025-11-09,2026-02-16
USR-01497,ORG-0156,Blake Walker,member,True,2025-12-22,2026-02-11
USR-01498,ORG-0157,Indigo Harris,owner,True,2024-09-13,2026-01-21
USR-01499,ORG-0157, Jamie Hall  ,admin,True,2024-09-30,2026-02-25
USR-01500,ORG-0157,Emerson Williams,admin,True,2024-08-31,2026-02-10
USR-01501,ORG-0157,Indigo Lewis,manager,True,2024-08-09,2026-01-11
USR-01502,ORG-0158,Quinn Patel,owner,True,2024-10-26,2025-10-05
USR-01503,ORG-0158,Finley Nguyen,admin,True,2024-10-25,2026-01-09
USR-01504,ORG-0158,Jules Ali,admin,True,2024-11-29,2025-11-21
USR-01505,ORG-0158,Haven Wright,manager,True,2024-11-05,
USR-01506,ORG-0158,Alex Lopez, manager ,True,2024-11-04,2026-01-25
USR-01507,ORG-0158,Sage Silva,manager,True,2024-11-27,2026-01-01
USR-01508,ORG-0158,Kendall Brown,manager,True,2024-10-16,2026-01-24
USR-01509,ORG-0158,Riley Chen,manager,True,2024-10-25,2025-08-26
USR-01510,ORG-0158,Reese Mueller,manager,True,2024-10-09,2026-02-19
USR-01511,ORG-0158,Finley Nguyen,member,True,2024-11-29,2026-02-10
USR-01512,ORG-0158,Alex Clark,member,True,2024-11-02,2026-02-06
USR-01513,ORG-0158,Kit Lopez,member,True,2024-10-29,2025-11-03
USR-01514,ORG-0158,Logan Garcia,member,True,2024-10-14,2026-01-19
USR-01515,ORG-0158,Quinn King,member,True,2024-11-21,2026-02-05
USR-01516,ORG-0158,Dakota Lewis, member ,True,2024-10-31,2025-12-27
USR-01517,ORG-0158,Jamie King,member,True,2024-10-13,2026-02-16
USR-01518,ORG-0158,Haven Tanaka,member,True,2024-11-15,2025-11-22
USR-01519,ORG-0158,Jamie Nguyen,member,True,2024-10-26,2026-01-07
USR-01520,ORG-0158,Alex Tanaka,member,True,2024-10-16,2025-10-27
USR-01521,ORG-0158,Kendall Lopez,member,True,2024-10-15,2025-12-13
USR-01522,ORG-0158,Skyler Martin,member,True,2024-10-29,2025-11-04
USR-01523,ORG-0158,Logan Kim,member,True,2024-11-24,2025-09-21
USR-01524,ORG-0158,Blake Ali,member,True,2024-11-12,2026-02-28
USR-01525,ORG-0158,Harper Clark,member,True,2024-10-27,2025-09-02
USR-01526,ORG-0158,Cameron Patel,member,True,2024-10-06,2025-07-06
USR-01527,ORG-0159,Emerson Lopez,owner,True,2024-05-15,2026-02-17
USR-01528,ORG-0159, Logan Lopez  , admin ,True,2024-05-22,2025-12-31
USR-01529,ORG-0159,Reese Lee,admin,True,2024-06-20,2026-01-30
USR-01530,ORG-0159,Reese Clark,manager,True,2024-06-16,2026-02-22
USR-01531,ORG-0159,Alex Mueller,manager,True,2024-06-01,2026-02-26
USR-01532,ORG-0159,Dakota Ali,member,True,2024-06-11,2025-09-27
USR-01533,ORG-0159,Jules Jackson,member,True,2024-05-02,2025-12-11
USR-01534,ORG-0159,Cameron Nguyen,member,True,2024-06-01,2025-08-11
USR-01535,ORG-0159,Emerson Wright,member,True,2024-05-29,2025-07-06
USR-01536,ORG-0159,Emerson Clark,member,True,2024-06-02,2026-01-04
USR-01537,ORG-0159,Cameron Garcia,member,False,2024-05-20,2024-05-29
USR-01538,ORG-0159,Casey Anderson,member,True,2024-06-24,2025-11-30
USR-01539,ORG-0159,Cameron Lewis,member,True,2024-05-23,2026-01-03
USR-01540,ORG-0160,Jules Wright, owner ,True,2024-07-13,2026-02-13
USR-01541,ORG-0160,Reese Young,admin,True,2024-08-14,2026-01-07
USR-01542,ORG-0160,Kit Mueller,admin,True,2024-07-30,2026-01-31
USR-01543,ORG-0160, Emerson Park  ,manager,True,2024-08-23,2025-11-22
USR-01544,ORG-0161,Casey Jackson,owner,True,2025-07-14,2026-01-01
USR-01545,ORG-0161,Kit Lee,admin,True,2025-06-30,2025-12-24
USR-01546,ORG-0162,Jordan Brown,owner,True,2026-01-05,2026-02-21
USR-01547,ORG-0162,Jordan Silva,admin,True,2026-01-07,2026-01-20
USR-01548,ORG-0162,Jordan Anderson, admin ,True,2026-01-12,2026-01-26
USR-01549,ORG-0162,Riley Clark,manager,True,2026-01-25,2026-02-04
USR-01550,ORG-0162,Jules Lopez,member,False,2026-01-27,2026-02-06
USR-01551,ORG-0163,Noel Anderson,owner,True,2023-05-18,2025-10-03
USR-01552,ORG-0163,Logan Garcia,admin,True,2023-06-12,2026-02-25
USR-01553,ORG-0163,Drew King,admin,True,2023-04-28,2025-07-31
USR-01554,ORG-0163,Morgan Costa,manager,True,2023-04-24,2025-09-11
USR-01555,ORG-0163,Dakota Nguyen,manager,True,2023-06-11,2026-02-05
USR-01556,ORG-0163,Mackenzie Young,manager,True,2023-05-06,2026-01-22
USR-01557,ORG-0163,Skyler White,manager,True,2023-05-02,2026-01-23
USR-01558,ORG-0163, Alex Thomas  ,manager,True,2023-06-07,2024-09-09
USR-01559,ORG-0163,Jamie Lopez,manager,True,2023-04-23,2025-12-21
USR-01560,ORG-0163, Logan Lee  ,member,True,2023-04-25,2024-02-04
USR-01561,ORG-0163,Alex Tanaka,member,True,2023-06-01,2026-02-16
USR-01562,ORG-0163,Morgan Ali,member,True,2023-05-12,2025-11-20
USR-01563,ORG-0163,Morgan Young,member,True,2023-05-09,2025-12-04
USR-01564,ORG-0163,Taylor Williams,member,True,2023-06-11,2025-03-10
USR-01565,ORG-0163,Logan Williams,member,True,2023-05-29,2026-02-12
USR-01566,ORG-0163,Reese Lee,member,True,2023-04-19,
USR-01567,ORG-0163,Jordan Martin,member,True,2023-05-28,2025-12-04
USR-01568,ORG-0163, Emerson Lewis  ,member,True,2023-06-04,2025-10-19
USR-01569,ORG-0163,Gray White,member,True,2023-04-27,2025-05-28
USR-01570,ORG-0163,Jordan Hall,member,True,2023-05-30,2025-09-27
USR-01571,ORG-0163,Gray Chen,member,True,2023-06-05,2025-10-12
USR-01572,ORG-0163,Reese Ali,member,True,2023-04-24,2025-02-25
USR-01573,ORG-0163,Riley Silva,member,True,2023-06-07,2026-02-04
USR-01574,ORG-0163,Taylor Smith, member ,True,2023-06-12,2025-03-27
USR-01575,ORG-0163,Harper Walker, member ,True,2023-05-14,2024-11-17
USR-01576,ORG-0164,Logan Hall,owner,True,2024-07-10,2026-02-07
USR-01577,ORG-0164,Drew Hall,admin,True,2024-08-10,2026-02-27
USR-01578,ORG-0165,Reese Kim,owner,True,2024-12-11,
USR-01579,ORG-0165,Skyler Garcia,admin,True,2025-01-11,2025-03-24
USR-01580,ORG-0165,Finley Thomas,admin,True,2024-12-01,2025-06-01
USR-01581,ORG-0165,Logan Williams,manager,True,2025-01-14,2025-04-06
USR-01582,ORG-0165,Cameron White,member,True,2024-12-27,2025-02-15
USR-01583,ORG-0165,Ellis Park,member,True,2025-01-09,2025-05-23
USR-01584,ORG-0165,Riley Park,member,True,2024-12-29,2025-01-01
USR-01585,ORG-0165,Jordan Thomas,member,True,2024-12-10,2025-04-28
USR-01586,ORG-0165,Skyler Silva,member,True,2024-12-30,2025-05-18
USR-01587,ORG-0165, Casey Lopez  ,member,True,2024-12-20,2025-04-18
USR-01588,ORG-0166,Dakota Williams,owner,True,2024-07-17,2024-10-10
USR-01589,ORG-0166,Taylor Lopez,admin,True,2024-08-10,2025-01-28
USR-01590,ORG-0166,Logan Tanaka,admin,True,2024-06-29,2025-02-17
USR-01591,ORG-0166,Casey Lee,manager,True,2024-08-16,2025-03-20
USR-01592,ORG-0166,Avery Thomas,member,True,2024-07-17,2025-03-15
USR-01593,ORG-0167,Noel Patel,owner,True,2024-02-05,2026-02-01
USR-01594,ORG-0167,Jordan Thomas,admin,True,2023-12-15,2026-02-07
USR-01595,ORG-0168,Kendall Lee,owner,True,2024-12-15,2025-09-14
USR-01596,ORG-0168,Parker Young,admin,True,2024-11-15,2025-11-05
USR-01597,ORG-0168,Finley Mueller,admin,True,2024-12-06,2025-09-23
USR-01598,ORG-0168,Taylor Walker,manager,False,2024-12-01,2024-12-07
USR-01599,ORG-0168,Drew Lee,manager,True,2024-11-28,2025-12-01
USR-01600,ORG-0168,Riley Young,manager,False,2024-11-24,2024-11-28
USR-01601,ORG-0168,Jamie Wright,manager,True,2024-12-14,2026-02-01
USR-01602,ORG-0168,Parker Lewis,manager,True,2024-11-28,2025-09-23
USR-01603,ORG-0168,Kendall Harris,manager,True,2024-12-20,2025-01-24
USR-01604,ORG-0168,Kit King,member,True,2024-12-20,2025-12-10
USR-01605,ORG-0168, Riley Patel  ,member,True,2024-12-16,2026-02-05
USR-01606,ORG-0168,Cameron King,member,True,2024-12-12,2026-02-24
USR-01607,ORG-0168, Noel Smith  ,member,True,2024-10-30,2025-09-06
USR-01608,ORG-0168,Alex Nguyen,member,True,2024-12-10,2025-12-24
USR-01609,ORG-0168,Blake Ali,member,True,2024-12-24,2026-01-22
USR-01610,ORG-0168,Drew Harris,member,True,2024-12-15,2026-02-10
USR-01611,ORG-0168,Reese Young,member,True,2024-12-08,2025-10-29
USR-01612,ORG-0168,Skyler Clark,member,True,2024-12-12,2025-12-07
USR-01613,ORG-0168,Dakota Patel,member,True,2024-11-07,2025-04-20
USR-01614,ORG-0168,Quinn Garcia,member,False,2024-12-21,2024-12-28
USR-01615,ORG-0168,Quinn King,member,True,2024-10-31,2026-02-21
USR-01616,ORG-0168,Sage Kim,member,True,2024-12-10,2026-02-07
USR-01617,ORG-0168,Haven Martin,member,True,2024-12-23,2025-05-03
USR-01618,ORG-0168,Quinn Patel,member,True,2024-11-18,2026-02-02
USR-01619,ORG-0168,Casey Anderson, member ,False,2024-11-26,2024-12-09
USR-01620,ORG-0169,Jules Kim,owner,True,2024-08-20,2025-04-08
USR-01621,ORG-0169,Blake Williams,admin,True,2024-08-04,2026-02-19
USR-01622,ORG-0169,Logan Smith,admin,True,2024-08-28,2026-02-03
USR-01623,ORG-0169,Kendall White,manager,True,2024-07-19,2025-06-23
USR-01624,ORG-0169,Parker Young,manager,True,2024-08-26,2025-05-20
USR-01625,ORG-0169,Emerson Smith,manager,True,2024-07-10,2025-09-10
USR-01626,ORG-0169,Blake Park,manager,True,2024-07-30,2026-01-28
USR-01627,ORG-0169,Drew White,manager,True,2024-08-11,2026-01-05
USR-01628,ORG-0169,Dakota Chen,member,True,2024-08-04,2025-10-22
USR-01629,ORG-0169,Mackenzie White,member,True,2024-08-19,2025-10-04
USR-01630,ORG-0169,Skyler Wright,member,True,2024-08-25,2026-02-04
USR-01631,ORG-0169,Avery Clark,member,True,2024-07-07,2025-08-18
USR-01632,ORG-0169,Jamie White,member,True,2024-07-24,2025-10-14
USR-01633,ORG-0169,Cameron Wright,member,True,2024-08-14,2026-01-11
USR-01634,ORG-0169,Logan Garcia,member,True,2024-08-04,2026-02-21
USR-01635,ORG-0169,Sage Costa, member ,True,2024-08-01,2025-09-05
USR-01636,ORG-0169,Alex Nguyen,member,True,2024-07-22,2025-09-18
USR-01637,ORG-0169,Logan Costa,member,True,2024-08-01,2025-09-18
USR-01638,ORG-0169,Avery White,member,True,2024-08-31,2025-09-30
USR-01639,ORG-0169,Kit Harris,member,True,2024-08-27,2025-11-12
USR-01640,ORG-0169, Skyler Williams  ,member,True,2024-07-12,2026-02-23
USR-01641,ORG-0169,Drew Clark,member,True,2024-07-28,2026-01-11
USR-01642,ORG-0169,Haven Lee,member,True,2024-08-14,2025-10-15
USR-01643,ORG-0170,Gray King, owner ,True,2024-11-07,2026-01-02
USR-01644,ORG-0170,Reese Brown, admin ,True,2024-11-15,2025-09-30
USR-01645,ORG-0170,Blake Lewis,admin,True,2024-11-02,2026-02-28
USR-01646,ORG-0170,Skyler Anderson,manager,True,2024-11-05,2026-02-26
USR-01647,ORG-0170,Riley Harris,member,True,2024-11-28,2026-01-05
USR-01648,ORG-0171,Logan Tanaka,owner,True,2023-10-09,2025-04-26
USR-01649,ORG-0171,Quinn Jackson,admin,True,2023-09-27,2026-02-03
USR-01650,ORG-0171,Alex Costa,admin,True,2023-11-19,2025-09-13
USR-01651,ORG-0171,Cameron Costa,manager,True,2023-11-06,2024-10-19
USR-01652,ORG-0171,Haven King, manager ,True,2023-11-20,2026-02-17
USR-01653,ORG-0171,Gray Patel,member,True,2023-10-15,2025-10-16
USR-01654,ORG-0171,Reese Silva,member,True,2023-10-01,2026-01-06
USR-01655,ORG-0171,Logan Mueller,member,True,2023-10-15,2025-07-12
USR-01656,ORG-0171,Ellis Chen,member,True,2023-11-12,2026-02-24
USR-01657,ORG-0171,Cameron Wright, member ,True,2023-10-03,2025-03-01
USR-01658,ORG-0171,Indigo Thomas,member,True,2023-11-01,2025-10-16
USR-01659,ORG-0171,Blake Chen,member,True,2023-11-22,2026-01-02
USR-01660,ORG-0171, Gray Williams  ,member,True,2023-11-16,2026-02-10
USR-01661,ORG-0171,Morgan Hall,member,True,2023-11-02,2026-01-07
USR-01662,ORG-0172,Haven Jackson,owner,True,2025-03-26,2026-01-09
USR-01663,ORG-0172,Mackenzie Garcia, admin ,True,2025-04-03,2025-12-05
USR-01664,ORG-0172,Sage Garcia,admin,True,2025-05-18,2025-11-06
USR-01665,ORG-0172,Quinn Lopez,manager,True,2025-04-16,2025-12-14
USR-01666,ORG-0172,Dakota Clark,manager,True,2025-04-21,2025-11-21
USR-01667,ORG-0172,Logan Lewis,manager,True,2025-05-18,2026-02-04
USR-01668,ORG-0172,Sage Costa,manager,True,2025-04-14,
USR-01669,ORG-0172,Morgan King,manager,True,2025-04-05,2025-08-14
USR-01670,ORG-0172,Jamie Walker,manager,False,2025-05-12,2025-05-19
USR-01671,ORG-0172,Haven Hall,member,True,2025-04-23,2026-01-18
USR-01672,ORG-0172,Mackenzie Nguyen,member,True,2025-03-29,2025-04-09
USR-01673,ORG-0172,Blake Walker,member,True,2025-04-19,2025-07-23
USR-01674,ORG-0172,Skyler Silva, member ,True,2025-04-02,2026-02-16
USR-01675,ORG-0172,Mackenzie Park,member,True,2025-05-13,2025-11-24
USR-01676,ORG-0172, Gray Park  ,member,True,2025-04-19,
USR-01677,ORG-0172,Jules Williams,member,True,2025-05-23,2026-02-09
USR-01678,ORG-0172,Gray Lee,member,True,2025-04-16,2025-05-23
USR-01679,ORG-0172,Kendall Kim,member,False,2025-05-12,2025-05-22
USR-01680,ORG-0172,Gray Thomas,member,True,2025-05-23,2025-09-24
USR-01681,ORG-0172,Emerson Jensen,member,True,2025-04-18,2025-09-30
USR-01682,ORG-0172,Riley Park,member,True,2025-03-27,2026-02-13
USR-01683,ORG-0172,Jordan Lee,member,True,2025-05-22,2026-01-04
USR-01684,ORG-0172,Jules White,member,True,2025-03-27,2025-04-05
USR-01685,ORG-0172,Blake Hall,member,True,2025-05-05,2025-12-27
USR-01686,ORG-0172,Dakota Park,member,True,2025-04-18,2026-01-29
USR-01687,ORG-0173,Emerson Lopez,owner,True,2025-03-26,2025-09-26
USR-01688,ORG-0173,Alex Young,admin,True,2025-03-21,2025-10-16
USR-01689,ORG-0174,Blake Ali,owner,True,2025-10-27,2025-11-09
USR-01690,ORG-0174,Sage Brown,admin,True,2025-11-24,2026-02-13
USR-01691,ORG-0174,Noel Harris,admin,True,2025-11-18,
USR-01692,ORG-0175,Blake Costa,owner,True,2025-12-10,2026-01-01
USR-01693,ORG-0175, Gray Hall  ,admin,True,2025-11-25,2026-02-24
USR-01694,ORG-0175,Harper Walker,admin,True,2025-10-27,2026-01-23
USR-01695,ORG-0175,Jules Tanaka,manager,False,2025-10-20,2025-10-25
USR-01696,ORG-0175,Emerson Ali,manager,True,2025-11-30,
USR-01697,ORG-0175, Jules Kim  ,manager,True,2025-11-17,2025-11-26
USR-01698,ORG-0175,Dakota Brown,manager,True,2025-10-20,2026-01-16
USR-01699,ORG-0175,Dakota Thomas,manager,True,2025-11-05,
USR-01700,ORG-0175,Riley Smith,manager,True,2025-10-16,2026-02-23
USR-01701,ORG-0175,Noel White,member,True,2025-10-31,2025-11-14
USR-01702,ORG-0175,Ellis Tanaka,member,True,2025-11-30,2025-12-12
USR-01703,ORG-0175,Mackenzie Garcia,member,True,2025-11-30,2025-12-11
USR-01704,ORG-0175,Finley Mueller,member,True,2025-11-24,2025-12-25
USR-01705,ORG-0175, Morgan Chen  ,member,True,2025-12-02,2025-12-09
USR-01706,ORG-0175,Morgan Williams,member,True,2025-11-03,2025-11-12
USR-01707,ORG-0175,Alex Williams,member,True,2025-11-05,
USR-01708,ORG-0175,Gray Lewis,member,True,2025-11-21,2025-11-27
USR-01709,ORG-0175,Jules Martin,member,True,2025-11-26,
USR-01710,ORG-0175, Reese Silva  ,member,True,2025-11-06,2025-11-19
USR-01711,ORG-0175,Skyler Hall,member,True,2025-12-06,2025-12-08
USR-01712,ORG-0175, Skyler Kim  ,member,True,2025-11-29,2026-02-27
USR-01713,ORG-0175,Drew Silva,member,True,2025-10-21,2026-02-04
USR-01714,ORG-0175,Parker Brown,member,True,2025-12-06,2026-01-14
USR-01715,ORG-0175,Kendall Garcia,member,True,2025-10-24,2026-01-25
USR-01716,ORG-0175,Haven Park,member,True,2025-10-20,2025-10-24
USR-01717,ORG-0176,Jules Kim,owner,True,2025-10-25,2025-11-21
USR-01718,ORG-0176,Quinn Williams,admin,True,2025-09-29,2025-10-25
USR-01719,ORG-0176,Finley Lee,admin,True,2025-10-28,2026-02-22
USR-01720,ORG-0176,Harper White,manager,True,2025-10-30,2026-01-27
USR-01721,ORG-0176,Harper King,member,True,2025-10-11,2025-12-05
USR-01722,ORG-0176,Sage Park,member,True,2025-10-23,2026-02-26
USR-01723,ORG-0177,Jamie Young,owner,True,2025-01-08,2025-11-29
USR-01724,ORG-0177,Casey Thomas,admin,True,2025-01-06,2026-02-05
USR-01725,ORG-0177,Logan Clark,admin,True,2025-01-27,2026-02-21
USR-01726,ORG-0177,Casey Clark,manager,True,2025-01-30,2026-01-20
USR-01727,ORG-0177,Morgan Clark,member,True,2025-01-11,2026-01-03
USR-01728,ORG-0177,Jordan Lewis,member,True,2025-01-08,2026-02-27
USR-01729,ORG-0177,Finley Lopez,member,True,2025-02-27,2026-02-09
USR-01730,ORG-0177,Indigo Park,member,True,2025-01-05,2026-01-08
USR-01731,ORG-0177, Parker Tanaka  ,member,True,2024-12-31,2026-02-18
USR-01732,ORG-0177,Morgan Costa,member,True,2025-01-17,2025-12-16
USR-01733,ORG-0178,Dakota Anderson,owner,True,2024-04-28,2026-02-14
USR-01734,ORG-0178,Gray Kim,admin,True,2024-05-06,2026-01-13
USR-01735,ORG-0178,Gray White,admin,True,2024-05-23,2026-02-03
USR-01736,ORG-0178,Jordan Lopez,manager,True,2024-06-23,2026-02-18
USR-01737,ORG-0179, Haven Lewis  ,owner,True,2023-06-21,2026-02-01
USR-01738,ORG-0179,Alex Garcia,admin,True,2023-06-25,2025-12-06
USR-01739,ORG-0179,Finley Patel,admin,True,2023-07-15,2025-05-25
USR-01740,ORG-0179,Jordan Park,manager,True,2023-06-20,2025-09-09
USR-01741,ORG-0179,Parker Williams,manager,True,2023-07-17,2025-08-26
USR-01742,ORG-0179,Harper Anderson,member,True,2023-07-13,
USR-01743,ORG-0179,Reese Kim,member,True,2023-07-08,2026-01-13
USR-01744,ORG-0179,Sage Williams,member,True,2023-07-08,2025-12-15
USR-01745,ORG-0179,Kendall Kim,member,True,2023-07-15,2026-01-11
USR-01746,ORG-0179,Taylor Hall, member ,True,2023-06-29,2026-02-17
USR-01747,ORG-0179,Jamie Ali,member,True,2023-06-04,2025-12-22
USR-01748,ORG-0179,Emerson Jackson,member,True,2023-05-23,2026-02-21
USR-01749,ORG-0179,Jules Williams,member,True,2023-07-07,2026-01-30
USR-01750,ORG-0180,Indigo Nguyen,owner,True,2023-04-19,2026-02-16
USR-01751,ORG-0180,Alex White,admin,True,2023-04-14,2026-01-18
USR-01752,ORG-0180,Gray Walker,admin,True,2023-04-19,2025-12-06
USR-01753,ORG-0180,Dakota Jackson, manager ,True,2023-04-15,2026-02-14
USR-01754,ORG-0180,Noel Patel,member,True,2023-03-17,2025-12-10
USR-01755,ORG-0181,Parker Thomas,owner,True,2024-12-12,2025-10-08
USR-01756,ORG-0181,Ellis Anderson,admin,True,2025-01-01,2025-11-14
USR-01757,ORG-0181,Jules Smith,admin,True,2024-12-07,2025-12-14
USR-01758,ORG-0181,Skyler Lopez,manager,True,2025-01-03,2026-02-24
USR-01759,ORG-0181,Alex Mueller, manager ,True,2025-01-19,2026-02-14
USR-01760,ORG-0181,Haven Clark,manager,True,2025-01-22,2026-01-05
USR-01761,ORG-0181,Kendall Patel,manager,True,2025-01-20,2025-10-13
USR-01762,ORG-0181,Emerson Ali,manager,False,2025-01-06,2025-01-08
USR-01763,ORG-0181,Indigo Lopez,manager,True,2024-12-01,2025-12-08
USR-01764,ORG-0181,Riley Park,member,True,2024-12-01,2025-09-08
USR-01765,ORG-0181,Emerson Ali,member,True,2024-12-16,2025-12-14
USR-01766,ORG-0181,Morgan Jackson,member,True,2024-12-10,2026-01-29
USR-01767,ORG-0181,Riley Mueller,member,True,2025-01-18,2026-01-29
USR-01768,ORG-0181, Dakota Park  ,member,True,2025-01-12,2025-10-11
USR-01769,ORG-0181,Reese Jensen,member,False,2024-12-11,
USR-01770,ORG-0181,Jordan Tanaka,member,True,2024-12-24,2025-12-06
USR-01771,ORG-0181,Casey Park,member,True,2025-01-26,2025-11-13
USR-01772,ORG-0181,Harper Young,member,True,2025-01-26,2026-02-16
USR-01773,ORG-0181,Quinn Silva,member,True,2025-01-17,2026-02-16
USR-01774,ORG-0181,Avery Anderson,member,True,2025-01-01,2026-01-31
USR-01775,ORG-0181,Harper Garcia,member,True,2024-12-17,2026-02-02
USR-01776,ORG-0181,Kendall Jackson,member,True,2024-12-26,2025-12-08
USR-01777,ORG-0181,Alex Park,member,True,2025-01-09,2026-02-13
USR-01778,ORG-0181,Jules Smith,member,True,2024-12-17,2026-02-02
